,Genome,time_create,mother,age
5694,Chemo Right Foto Left Eat Up Up Down Chemo Down Eat Eat Foto Eat Up Chemo Chemo Left Chemo Up Foto Foto Eat Eat Foto Eat Right Foto Eat Up Chemo Chemo Left Chemo,303,4501,7
5695,Foto Right Foto Chemo Foto Eat Left Eat Up Left Chemo Chemo Right Down Down Up Left Chemo Left Eat Foto Left Left Down Chemo Foto Right Foto Chemo Foto Eat Left Eat Up Left Eat Chemo Right,303,4537,13
5696,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,4704,13
5697,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,303,4842,13
5698,Eat Up Foto Eat Chemo Up Eat Down Left Right Foto Up Chemo Foto Left Left Eat Up Foto Foto Left Right Chemo Chemo Right,303,4847,13
5699,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,303,4903,13
5700,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,303,4948,4
5701,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,303,4974,1
5702,Left Up Foto Chemo Eat Eat Down Chemo Foto Eat Eat Left Down Right Down Right Foto Foto Right Foto Foto Up Up Up Right,303,4987,13
5703,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5008,3
5704,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5013,13
5705,Foto Down Foto Left Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Left Down Up Chemo Eat Left Up Eat Chemo Chemo Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Foto Down Up Chemo Eat Left Up Eat Chemo,303,5033,13
5706,Left Chemo Left Foto Eat Chemo Down Down Right Up Left Chemo Down Left Left Eat Up Chemo Foto Up Foto Down Down Up,303,5086,13
5707,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,303,5092,8
5708,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,303,5148,3
5709,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,303,5204,2
5710,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up Down Eat Eat Foto Foto Foto Left Left Eat Up Eat Chemo Foto Left Left Eat Up Eat Left Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up Down Foto Eat Foto Foto Foto Left,303,5227,13
5711,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5350,1
5712,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,303,5365,1
5713,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,303,5389,5
5714,Chemo Right Foto Left Eat Up Up Down Chemo Down Eat Eat Foto Eat Up Chemo Chemo Left Chemo Up Foto Foto Eat Eat Foto Eat Right Foto Eat Up Chemo Chemo Left Chemo,303,5399,2
5715,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,303,5410,13
5716,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5427,8
5717,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5584,9
5718,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Foto Left Left Eat Up Down Eat Foto Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Foto Left,303,5585,13
5719,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5589,3
5720,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,303,5594,8
5721,Up Down Left Eat Foto Up Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Left Left Eat Foto Up Right Foto,303,5606,13
5722,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,303,5624,9
5723,Chemo Eat Down Up Eat Left Left Foto Right Eat Down Eat Foto Foto Left Foto Left Left,303,5629,3
5724,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5638,2
5725,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,303,5682,1
5726,Left Foto Up Up Chemo Down Foto Down Chemo Chemo Foto Eat Right Right Left Foto Eat Foto,304,3384,2
5727,Chemo Foto Up Foto Right Eat Eat Chemo Down Down Up Up Eat Eat Foto Chemo Left Chemo Chemo Chemo Eat Left Up Down Left,304,3404,12
5728,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,304,3988,5
5729,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,304,4299,5
5730,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,304,4442,12
5731,Left Foto Up Up Chemo Down Foto Down Chemo Chemo Foto Eat Right Right Left Foto Eat Foto,304,4567,3
5732,Left Foto Up Up Chemo Down Foto Down Chemo Chemo Foto Eat Right Right Left Foto Eat Foto,304,4761,12
5733,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,304,4955,12
5734,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,304,5085,1
5735,Left Left Down Eat Chemo Left Foto Foto Foto Right Up Foto,304,5145,12
5736,Chemo Eat Down Up Eat Left Left Foto Right Eat Down Eat Foto Foto Left Foto Left Left,304,5152,12
5737,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,304,5187,2
5738,Left Chemo Left Foto Eat Chemo Down Down Right Up Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Foto Down Down Up Chemo Left Foto Eat Chemo,304,5196,8
5739,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,304,5229,4
5740,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,304,5262,1
5741,Left Left Down Right Eat Chemo Foto Chemo Down Up Right Foto Chemo Foto Down Up Eat Chemo Left Foto Foto Foto Right Up Foto,304,5309,12
5742,Right Right Foto Right Up Left Foto Down Chemo Chemo Foto Foto Up Down Left Left Left Left Up Eat Chemo Foto Foto Foto Eat,304,5341,12
5743,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,304,5356,12
5744,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,304,5404,12
5745,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,304,5480,12
5746,Left Left Down Eat Chemo Left Foto Foto Foto Right Up Foto,304,5482,1
5747,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,304,5554,1
5748,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,304,5583,9
5749,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,304,5602,5
5750,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,304,5611,2
5751,Right Down Chemo Down Right Down Foto Left Left Right Eat Eat Eat Foto Down Left Down Right Up Foto Right Chemo Foto Eat Foto,304,5619,12
5752,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,304,5644,12
5753,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,304,5659,6
5754,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,304,5661,12
5755,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,304,5680,0
5756,Foto Foto Eat Chemo Eat Up Right Foto Foto Eat Foto Left Left Right Left Foto Foto Down Right Foto Chemo Foto Eat Foto Chemo,305,2880,2
5757,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,305,4172,11
5758,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,305,4348,11
5759,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,4467,6
5760,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,305,4603,11
5761,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,4704,7
5762,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,305,4709,4
5763,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,4942,11
5764,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,305,4979,10
5765,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,5086,5
5766,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,305,5128,11
5767,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,305,5180,11
5768,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,5350,1
5769,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,305,5365,1
5770,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,305,5370,1
5771,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,5416,11
5772,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,305,5432,11
5773,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,305,5452,6
5774,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,5478,11
5775,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,305,5521,3
5776,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,305,5543,11
5777,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,5559,1
5778,Right Down Chemo Down Right Down Foto Left Left Right Eat Eat Eat Foto Down Left Down Right Up Foto Right Chemo Foto Eat Foto,305,5578,1
5779,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,305,5611,11
5780,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,305,5643,1
5781,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,305,5668,3
5782,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up,305,5674,11
5783,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,5703,4
5784,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,5704,9
5785,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,305,5717,3
5786,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,305,5750,11
5787,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,3143,7
5788,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,306,3605,7
5789,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,306,4209,9
5790,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,4942,10
5791,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,306,4974,10
5792,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,306,5085,10
5793,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,306,5127,7
5794,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5180,1
5795,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5204,6
5796,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,306,5262,10
5797,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5298,1
5798,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5330,10
5799,Up Down Left Eat Foto Right Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Eat Foto Foto Right Foto,306,5347,10
5800,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5378,6
5801,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,5396,10
5802,Chemo Right Foto Left Eat Up Up Down Chemo Down Eat Eat Foto Eat Up Chemo Chemo Left Chemo Up Foto Foto Eat Eat Foto Eat Right Foto Eat Up Chemo Chemo Left Chemo,306,5405,2
5803,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,5459,10
5804,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,306,5467,2
5805,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,306,5512,0
5806,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5522,7
5807,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,306,5554,1
5808,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,306,5568,1
5809,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5589,10
5810,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5623,4
5811,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5632,7
5812,Eat Eat Right Down Eat Eat Foto Left Up Up Foto Right Right Down Foto Left Right Chemo Chemo Up Eat Eat Down Chemo Right,306,5641,10
5813,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,306,5667,2
5814,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5676,1
5815,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up Down Eat Eat Foto Foto Foto Left Left Eat Up Eat Chemo Foto Left Left Eat Up Eat Left Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up Down Foto Eat Foto Foto Foto Left,306,5678,8
5816,Right Down Chemo Down Right Down Foto Left Left Right Eat Eat Eat Foto Down Left Down Right Up Foto Right Chemo Foto Eat Foto,306,5687,10
5817,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,5739,4
5818,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5749,2
5819,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,306,5753,2
5820,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,306,5763,10
5821,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,306,5767,10
5822,Foto Chemo Down Eat Up Down Left Up Chemo Up Chemo Chemo Chemo Right Chemo Chemo Foto Eat Down Down Foto Up Chemo Chemo Right,307,3152,9
5823,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,307,3322,9
5824,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,307,4072,1
5825,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,307,4209,5
5826,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,307,4388,3
5827,Down Right Right Eat Foto Left Down Up Down Left Chemo Right Right Down Down Left Up Chemo Eat Down Up Chemo Chemo Chemo Left,307,4574,6
5828,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,307,4663,1
5829,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,307,4771,1
5830,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,307,4940,9
5831,Foto Down Foto Left Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Left Down Up Chemo Eat Left Up Eat Chemo Chemo Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Foto Down Up Chemo Eat Left Up Eat Chemo,307,5033,6
5832,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,307,5187,9
5833,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,307,5236,2
5834,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,307,5284,9
5835,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,307,5365,3
